Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Malawi","Misuku","Beans","Retail",2016,03,379.72,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,04,457.52,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,05,490.375,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,06,493.725,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,07,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2016,08,476.832,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,09,479.74,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,10,489.16,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2016,11,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2016,12,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,01,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,02,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,03,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,04,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,05,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,06,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,07,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,08,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,09,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,10,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,11,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2017,12,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,01,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,02,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,03,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,04,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,05,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,06,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,07,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,08,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,09,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,10,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,11,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2018,12,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,01,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,02,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,03,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,04,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,05,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,06,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,07,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,08,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,09,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,10,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,11,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2019,12,327.3175,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Beans","Retail",2020,01,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,02,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,03,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,04,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,05,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,06,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,07,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,08,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,09,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,10,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,11,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2020,12,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,01,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,02,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,03,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,04,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,05,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,06,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,07,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,08,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,09,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,10,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,11,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2021,12,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2022,01,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2022,02,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2022,03,,KG,MWK,""
"Malawi","Misuku","Beans","Retail",2022,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2003,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2004,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2005,07,13.6075,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2005,08,9.508,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2005,09,14.145,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2005,10,16.3925,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2005,11,16.89,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2005,12,17.22,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,01,18.0525,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,02,20.8325,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,03,33.33,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,04,30.5533,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,05,16.6675,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,06,13.28,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,07,17.025,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,08,15.668,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,09,15.835,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,10,16.67,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,11,16.658,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2006,12,17.315,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,01,16.881,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,02,20.25,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,03,20.7233,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,04,18.1275,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,05,14.504,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,06,11.67,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,07,12.955,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,08,13.6675,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,09,16.085,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,10,16.67,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,11,17.53,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2007,12,17.22,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,01,20.4625,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,02,27.9233,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,03,29.75,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,04,20.336,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,05,17.1,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,06,16.9633,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,07,18.0325,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,08,27.2233,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,09,40.9767,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,10,37.2967,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,11,38.31,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2008,12,41.6,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,01,41.6,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,02,51.05,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2009,04,36.755,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,05,22.4567,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,06,18.412,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2009,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2009,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2009,10,23.51,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,11,27.6225,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2009,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2010,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2010,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2010,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2010,04,31.9825,KG,MWK,"Tentative WFP"
"Malawi","Misuku","Maize","Retail",2010,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2010,06,16.625,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2010,07,16.625,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2010,08,18.14,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2010,09,21.0867,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2010,10,25.2367,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2010,11,27.465,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2010,12,28.99,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,01,28.1875,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,02,27.795,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,03,30.3525,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,04,25.9675,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,05,20.985,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,06,16.53,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,07,15.7567,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,08,16.19,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,09,16.9233,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,10,19.26,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,11,22.75,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2011,12,26.3567,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,01,28.414,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,02,30.47,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,03,32.545,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,04,33.365,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,05,31.705,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,06,25.57,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,07,23.9125,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,08,27.81,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,09,28.2933,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,10,30.27,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,11,35.74,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2012,12,38.33,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,01,60.63,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,02,91.24,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,03,101.15,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,04,104.91,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,05,74.25,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,06,47.62,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,07,47.82,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,08,64.38,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,09,79.84,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,10,85.09,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,11,92.69,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2013,12,96.51,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2014,01,103.14,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2014,02,107.94,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2014,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2014,04,101.83,KG,MWK,"Ministry of Agriculture"
"Malawi","Misuku","Maize","Retail",2014,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2014,06,86.575,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2014,07,67.6,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2014,08,68.025,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2014,09,70.02,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2014,10,72.6475,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2014,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2014,12,71.5,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2015,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2015,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2015,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2015,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2015,06,71.7367,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,07,70.71,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,08,78.07,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,09,90.228,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,10,107.2333,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,11,108.155,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2015,12,109.13,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,01,126.33,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,02,152.63,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,03,186.845,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,04,150.0967,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,05,125,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,06,127.885,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2016,08,170.81,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,09,163.045,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,10,157.14,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2016,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2016,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,02,230.865,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2017,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,07,97.3225,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2017,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,09,102.3425,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2017,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2017,11,104.806,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2017,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2018,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,05,124.862,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2019,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2019,12,165.54,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Misuku","Maize","Retail",2020,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2020,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,04,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,05,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,06,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,07,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,08,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,09,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,10,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,11,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2021,12,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2022,01,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2022,02,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2022,03,,KG,MWK,""
"Malawi","Misuku","Maize","Retail",2022,04,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,01,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,02,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,03,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,04,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,05,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,06,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,07,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,08,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,09,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,10,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,11,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2003,12,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,01,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,02,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,03,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,04,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,05,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,06,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,07,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,08,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,09,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,10,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,11,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2004,12,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,01,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,02,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,03,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,04,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,05,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,06,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,07,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,08,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,09,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,10,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,11,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2005,12,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,01,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,02,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,03,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,04,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,05,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,06,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,07,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,08,,KG,MWK,""
"Malawi","Misuku","Rice","Retail",2006,09,,KG,MWK,""
